symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,LONG,S1,پرومتئوس (Prometheus),0.22140000,0.21254400,0.00000000,2026-09-06 07:47:42,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.286 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.286 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.22, EMA50=0.22;[PASS] EMA Trend 4h: EMA21=0.21, EMA50=0.21, EMA200=0.20;[PASS] RSI 30m: RSI=58.66;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.2214 EMA=0.2201 RSI=58.7 BS=0.286;[PASS] ADX: ADX=36.01 [>22], DI+=27.39, DI-=10.40;[FAIL] CCI Momentum: CCI=116.00;[PASS] SAR: SAR=0.2211, price=0.2214;[FAIL] Stochastic: K=58.18 D=58.18;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0090 [>0.005];[PASS] Combined Range Filter: diff=0.0090, ADX=36.01, mode=AND"
AVAX-USDT,LONG,S1,پرومتئوس (Prometheus),7.67400000,7.36704000,0.00000000,2026-09-06 07:47:45,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.59, EMA50=7.51;[PASS] EMA Trend 4h: EMA21=7.48, EMA50=7.39, EMA200=7.00;[PASS] RSI 30m: RSI=62.36;[PASS] MACD 30m: MACD_hist=0.0031;[FAIL] Smart Pullback: price=7.6740 EMA=7.6336 RSI=62.4 BS=0.000;[PASS] ADX: ADX=46.13 [>22], DI+=30.87, DI-=13.30;[PASS] CCI Momentum: CCI=97.14;[FAIL] SAR: SAR=7.6885, price=7.6740;[FAIL] Stochastic: K=59.76 D=59.76;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0082 [>0.005];[PASS] Combined Range Filter: diff=0.0082, ADX=46.13, mode=AND"
ATOM-USDT,LONG,S1,پرومتئوس (Prometheus),1.57340000,1.51046400,0.00000000,2026-09-06 07:48:03,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=1.56, EMA50=1.54;[PASS] EMA Trend 4h: EMA21=1.53, EMA50=1.51, EMA200=1.45;[PASS] RSI 30m: RSI=55.29;[FAIL] MACD 30m: MACD_hist=0.0013;[FAIL] Smart Pullback: price=1.5734 EMA=1.5677 RSI=55.3 BS=0.000;[PASS] ADX: ADX=35.38 [>22], DI+=25.23, DI-=16.15;[PASS] CCI Momentum: CCI=86.49;[FAIL] SAR: SAR=1.5835, price=1.5734;[FAIL] Stochastic: K=50.39 D=50.39;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0095 [>0.005];[PASS] Combined Range Filter: diff=0.0095, ADX=35.38, mode=AND"
FIL-USDT,LONG,S1,پرومتئوس (Prometheus),0.81070000,0.77827200,0.00000000,2026-09-06 07:48:15,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.306 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.306 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.79, EMA50=0.78;[PASS] EMA Trend 4h: EMA21=0.78, EMA50=0.76, EMA200=0.72;[PASS] RSI 30m: RSI=59.79;[FAIL] MACD 30m: MACD_hist=0.0016;[FAIL] Smart Pullback: price=0.8107 EMA=0.8017 RSI=59.8 BS=0.306;[PASS] ADX: ADX=42.31 [>22], DI+=35.43, DI-=20.13;[PASS] CCI Momentum: CCI=65.30;[FAIL] SAR: SAR=0.8116, price=0.8107;[FAIL] Stochastic: K=46.43 D=46.43;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0161 [>0.005];[PASS] Combined Range Filter: diff=0.0161, ADX=42.31, mode=AND"
INJ-USDT,LONG,S3,کرونوس (Cronus),5.09900000,4.89504000,0.00000000,2026-09-06 07:48:18,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=4.97, EMA50=4.91;[FAIL] EMA Trend 4h: EMA21=4.93, EMA50=4.97, EMA200=4.89;[FAIL] RSI 30m: RSI=70.53;[PASS] MACD 30m: MACD_hist=0.0122;[FAIL] Smart Pullback: price=5.0990 EMA=5.0078 RSI=70.5 BS=0.000;[PASS] ADX: ADX=35.20 [>22], DI+=39.38, DI-=14.66;[FAIL] CCI Momentum: CCI=108.22;[PASS] SAR: SAR=5.0584, price=5.0990;[FAIL] Stochastic: K=78.03 D=78.03;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0127 [>0.005];[PASS] Combined Range Filter: diff=0.0127, ADX=35.20, mode=AND"
INJ-USDT,LONG,B1,هایپریون (Hyperion),5.09900000,4.89504000,0.00000000,2026-09-06 07:48:19,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=4.97, EMA50=4.91;[FAIL] EMA Trend 4h: EMA21=4.93, EMA50=4.97, EMA200=4.89;[FAIL] RSI 30m: RSI=70.53;[PASS] MACD 30m: MACD_hist=0.0122;[FAIL] Smart Pullback: price=5.0990 EMA=5.0078 RSI=70.5 BS=0.000;[PASS] ADX: ADX=35.20 [>22], DI+=39.38, DI-=14.66;[FAIL] CCI Momentum: CCI=108.22;[PASS] SAR: SAR=5.0584, price=5.0990;[FAIL] Stochastic: K=78.03 D=78.03;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0127 [>0.005];[PASS] Combined Range Filter: diff=0.0127, ADX=35.20, mode=OR"
TIA-USDT,LONG,S1,پرومتئوس (Prometheus),0.38160000,0.36633600,0.00000000,2026-09-06 07:48:20,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.37, EMA50=0.37;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.36, EMA200=0.34;[PASS] RSI 30m: RSI=60.54;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=0.3816 EMA=0.3790 RSI=60.5 BS=0.750;[PASS] ADX: ADX=42.49 [>22], DI+=33.10, DI-=15.71;[PASS] CCI Momentum: CCI=40.84;[PASS] SAR: SAR=0.3811, price=0.3816;[FAIL] Stochastic: K=48.21 D=48.21;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0173 [>0.005];[PASS] Combined Range Filter: diff=0.0173, ADX=42.49, mode=AND"
TIA-USDT,LONG,S3,کرونوس (Cronus),0.38160000,0.36633600,0.00000000,2026-09-06 07:48:22,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.37, EMA50=0.37;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.36, EMA200=0.34;[PASS] RSI 30m: RSI=60.54;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=0.3816 EMA=0.3790 RSI=60.5 BS=0.750;[PASS] ADX: ADX=42.49 [>22], DI+=33.10, DI-=15.71;[PASS] CCI Momentum: CCI=40.84;[PASS] SAR: SAR=0.3811, price=0.3816;[FAIL] Stochastic: K=48.21 D=48.21;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0173 [>0.005];[PASS] Combined Range Filter: diff=0.0173, ADX=42.49, mode=AND"
TIA-USDT,LONG,B1,هایپریون (Hyperion),0.38160000,0.36633600,0.00000000,2026-09-06 07:48:23,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.37, EMA50=0.37;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.36, EMA200=0.34;[PASS] RSI 30m: RSI=60.54;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=0.3816 EMA=0.3790 RSI=60.5 BS=0.750;[PASS] ADX: ADX=42.49 [>22], DI+=33.10, DI-=15.71;[PASS] CCI Momentum: CCI=40.84;[PASS] SAR: SAR=0.3811, price=0.3816;[FAIL] Stochastic: K=48.21 D=48.21;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0173 [>0.005];[PASS] Combined Range Filter: diff=0.0173, ADX=42.49, mode=OR"
POL-USDT,LONG,S3,کرونوس (Cronus),0.09930000,0.09532800,0.00000000,2026-09-06 07:48:25,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.400 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[FAIL] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[FAIL] RSI 30m: RSI=69.54;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0993 EMA=0.0977 RSI=69.5 BS=0.400;[PASS] ADX: ADX=40.71 [>22], DI+=25.53, DI-=8.84;[FAIL] CCI Momentum: CCI=102.86;[PASS] SAR: SAR=0.0988, price=0.0993;[FAIL] Stochastic: K=79.55 D=79.55;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0142 [>0.005];[PASS] Combined Range Filter: diff=0.0142, ADX=40.71, mode=AND"
POL-USDT,LONG,B1,هایپریون (Hyperion),0.09930000,0.09532800,0.00000000,2026-09-06 07:48:26,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.400 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[FAIL] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[FAIL] RSI 30m: RSI=69.54;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0993 EMA=0.0977 RSI=69.5 BS=0.400;[PASS] ADX: ADX=40.71 [>22], DI+=25.53, DI-=8.84;[FAIL] CCI Momentum: CCI=102.86;[PASS] SAR: SAR=0.0988, price=0.0993;[FAIL] Stochastic: K=79.55 D=79.55;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0142 [>0.005];[PASS] Combined Range Filter: diff=0.0142, ADX=40.71, mode=OR"
OP-USDT,LONG,S1,پرومتئوس (Prometheus),0.10870000,0.10435200,0.00000000,2026-09-06 07:48:29,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=54.45;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1087 EMA=0.1082 RSI=54.4 BS=1.000;[PASS] ADX: ADX=46.82 [>22], DI+=33.09, DI-=15.06;[PASS] CCI Momentum: CCI=27.97;[FAIL] SAR: SAR=0.1091, price=0.1087;[FAIL] Stochastic: K=18.18 D=18.18;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0293 [>0.005];[PASS] Combined Range Filter: diff=0.0293, ADX=46.82, mode=AND"
OP-USDT,LONG,S3,کرونوس (Cronus),0.10870000,0.10435200,0.00000000,2026-09-06 07:48:31,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=54.45;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1087 EMA=0.1082 RSI=54.4 BS=1.000;[PASS] ADX: ADX=46.82 [>22], DI+=33.09, DI-=15.06;[PASS] CCI Momentum: CCI=27.97;[FAIL] SAR: SAR=0.1091, price=0.1087;[FAIL] Stochastic: K=18.18 D=18.18;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0293 [>0.005];[PASS] Combined Range Filter: diff=0.0293, ADX=46.82, mode=AND"
OP-USDT,LONG,B1,هایپریون (Hyperion),0.10870000,0.10435200,0.00000000,2026-09-06 07:48:32,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=54.45;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1087 EMA=0.1082 RSI=54.4 BS=1.000;[PASS] ADX: ADX=46.82 [>22], DI+=33.09, DI-=15.06;[PASS] CCI Momentum: CCI=27.97;[FAIL] SAR: SAR=0.1091, price=0.1087;[FAIL] Stochastic: K=18.18 D=18.18;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0293 [>0.005];[PASS] Combined Range Filter: diff=0.0293, ADX=46.82, mode=OR"
PEPE-USDT,LONG,S1,پرومتئوس (Prometheus),0.00000365,0.00000350,0.00000000,2026-09-06 07:48:34,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.006 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.006 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[FAIL] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[PASS] RSI 30m: RSI=57.66;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=57.7 BS=0.429;[PASS] ADX: ADX=35.45 [>22], DI+=27.97, DI-=12.83;[PASS] CCI Momentum: CCI=87.96;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=50.00 D=50.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=35.45, mode=AND"
SHIB-USDT,LONG,S1,پرومتئوس (Prometheus),0.00000550,0.00000528,0.00000000,2026-09-06 07:48:35,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.007 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.007 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[PASS] RSI 30m: RSI=56.52;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=56.5 BS=0.700;[PASS] ADX: ADX=31.41 [>22], DI+=29.66, DI-=17.12;[PASS] CCI Momentum: CCI=75.86;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=62.86 D=62.86;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0078 [>0.005];[PASS] Combined Range Filter: diff=0.0078, ADX=31.41, mode=AND"
POL-USDT,LONG,S3,کرونوس (Cronus),0.10000000,0.09600000,0.00000000,2026-09-06 08:12:54,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[FAIL] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[FAIL] RSI 30m: RSI=79.88;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.1000 EMA=0.0980 RSI=79.9 BS=0.667;[PASS] ADX: ADX=41.11 [>22], DI+=23.77, DI-=8.49;[FAIL] CCI Momentum: CCI=119.12;[PASS] SAR: SAR=0.0987, price=0.1000;[FAIL] Stochastic: K=95.45 D=95.45;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0150 [>0.005];[PASS] Combined Range Filter: diff=0.0150, ADX=41.11, mode=AND"
POL-USDT,LONG,B1,هایپریون (Hyperion),0.10000000,0.09600000,0.00000000,2026-09-06 08:12:56,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.10, EMA50=0.10;[FAIL] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[FAIL] RSI 30m: RSI=79.88;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.1000 EMA=0.0980 RSI=79.9 BS=0.667;[PASS] ADX: ADX=41.11 [>22], DI+=23.77, DI-=8.49;[FAIL] CCI Momentum: CCI=119.12;[PASS] SAR: SAR=0.0987, price=0.1000;[FAIL] Stochastic: K=95.45 D=95.45;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0150 [>0.005];[PASS] Combined Range Filter: diff=0.0150, ADX=41.11, mode=OR"
OP-USDT,LONG,S1,پرومتئوس (Prometheus),0.11010000,0.10569600,0.00000000,2026-09-06 08:12:58,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.875 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=58.24;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1101 EMA=0.1083 RSI=58.2 BS=0.824;[PASS] ADX: ADX=46.15 [>22], DI+=30.70, DI-=13.97;[PASS] CCI Momentum: CCI=18.76;[PASS] SAR: SAR=0.1083, price=0.1101;[FAIL] Stochastic: K=39.39 D=39.39;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0287 [>0.005];[PASS] Combined Range Filter: diff=0.0287, ADX=46.15, mode=AND"
OP-USDT,LONG,S3,کرونوس (Cronus),0.11010000,0.10569600,0.00000000,2026-09-06 08:12:59,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.875 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=58.24;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1101 EMA=0.1083 RSI=58.2 BS=0.824;[PASS] ADX: ADX=46.15 [>22], DI+=30.70, DI-=13.97;[PASS] CCI Momentum: CCI=18.76;[PASS] SAR: SAR=0.1083, price=0.1101;[FAIL] Stochastic: K=39.39 D=39.39;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0287 [>0.005];[PASS] Combined Range Filter: diff=0.0287, ADX=46.15, mode=AND"
OP-USDT,LONG,B1,هایپریون (Hyperion),0.11010000,0.10569600,0.00000000,2026-09-06 08:13:01,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.875 [too high];[PASS] EMA Trend 1h: EMA21=0.11, EMA50=0.10;[PASS] EMA Trend 4h: EMA21=0.10, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=58.24;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.1101 EMA=0.1083 RSI=58.2 BS=0.824;[PASS] ADX: ADX=46.15 [>22], DI+=30.70, DI-=13.97;[PASS] CCI Momentum: CCI=18.76;[PASS] SAR: SAR=0.1083, price=0.1101;[FAIL] Stochastic: K=39.39 D=39.39;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0287 [>0.005];[PASS] Combined Range Filter: diff=0.0287, ADX=46.15, mode=OR"
ETH-USDT,LONG,S1,پرومتئوس (Prometheus),2502.17000000,2402.08320000,0.00000000,2026-09-06 08:45:20,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=2484.28, EMA50=2472.83;[PASS] EMA Trend 4h: EMA21=2469.75, EMA50=2452.28, EMA200=2224.62;[PASS] RSI 30m: RSI=64.50;[PASS] MACD 30m: MACD_hist=0.4194;[FAIL] Smart Pullback: price=2502.1700 EMA=2492.1037 RSI=64.5 BS=1.000;[PASS] ADX: ADX=54.96 [>22], DI+=33.18, DI-=6.77;[PASS] CCI Momentum: CCI=78.10;[PASS] SAR: SAR=2501.6580, price=2502.1700;[FAIL] Stochastic: K=67.01 D=67.01;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0048 [>0.005];[PASS] Combined Range Filter: diff=0.0048, ADX=54.96, mode=AND"
XAUT-USDT,SHORT,S3,کرونوس (Cronus),4424.52000000,4601.50080000,0.00000000,2026-09-06 08:45:23,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.963 [too high];[PASS] EMA Trend 1h: EMA21=4426.21, EMA50=4427.84;[FAIL] EMA Trend 4h: EMA21=4428.04, EMA50=4441.87, EMA200=4365.22;[PASS] RSI 30m: RSI=43.42;[PASS] MACD 30m: MACD_hist=-0.0991;[FAIL] Smart Pullback: price=4424.5200 EMA=4425.4111 RSI=43.4 BS=0.750;[FAIL] ADX: ADX=15.28 [>22], DI+=34.65, DI-=34.06;[PASS] CCI Momentum: CCI=-72.22;[PASS] SAR: SAR=4424.7746, price=4424.5200;[FAIL] Stochastic: K=42.27 D=42.27;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0003 [>0.005];[FAIL] Combined Range Filter: diff=0.0003, ADX=15.28, mode=AND"
DOT-USDT,LONG,S1,پرومتئوس (Prometheus),0.92730000,0.89020800,0.00000000,2026-09-06 08:45:25,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.92, EMA50=0.90;[PASS] EMA Trend 4h: EMA21=0.90, EMA50=0.88, EMA200=0.84;[PASS] RSI 30m: RSI=58.72;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.9273 EMA=0.9224 RSI=58.7 BS=1.000;[PASS] ADX: ADX=42.19 [>22], DI+=24.13, DI-=10.35;[PASS] CCI Momentum: CCI=70.62;[PASS] SAR: SAR=0.9250, price=0.9273;[FAIL] Stochastic: K=63.68 D=63.68;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0102 [>0.005];[PASS] Combined Range Filter: diff=0.0102, ADX=42.19, mode=AND"
DOT-USDT,LONG,S3,کرونوس (Cronus),0.92730000,0.89020800,0.00000000,2026-09-06 08:45:27,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.92, EMA50=0.90;[PASS] EMA Trend 4h: EMA21=0.90, EMA50=0.88, EMA200=0.84;[PASS] RSI 30m: RSI=58.72;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.9273 EMA=0.9224 RSI=58.7 BS=1.000;[PASS] ADX: ADX=42.19 [>22], DI+=24.13, DI-=10.35;[PASS] CCI Momentum: CCI=70.62;[PASS] SAR: SAR=0.9250, price=0.9273;[FAIL] Stochastic: K=63.68 D=63.68;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0102 [>0.005];[PASS] Combined Range Filter: diff=0.0102, ADX=42.19, mode=AND"
