symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,LONG,S3,کرونوس (Cronus),0.21450000,0.20592000,0.00000000,2026-09-04 17:14:13,CLOSED,TRAIL_STOP,2026-09-04 14:16:32,0.21549000,0.200000,0.261538,10.00,0.461538,titan_signal
ADA-USDT,LONG,B1,هایپریون (Hyperion),0.21450000,0.20592000,0.00000000,2026-09-04 17:14:14,CLOSED,TRAIL_STOP,2026-09-04 14:16:32,0.21549000,0.200000,0.261538,10.00,0.461538,titan_signal
TIA-USDT,SHORT,S3,کرونوس (Cronus),0.35350000,0.36764000,0.00000000,2026-09-04 17:14:18,CLOSED,TRAIL_STOP,2026-09-04 14:16:32,0.35080000,0.200000,0.563791,10.00,0.763791,titan_signal
ETH-USDT,LONG,S3,کرونوس (Cronus),2451.62000000,2353.55520000,0.00000000,2026-09-04 17:46:54,CLOSED,TRAIL_STOP,2026-09-04 16:42:15,2461.24100000,0.200000,0.192434,10.00,0.392434,titan_signal
ETH-USDT,LONG,B1,هایپریون (Hyperion),2451.62000000,2353.55520000,0.00000000,2026-09-04 17:46:55,CLOSED,TRAIL_STOP,2026-09-04 16:42:15,2461.24100000,0.200000,0.192434,10.00,0.392434,titan_signal
XRP-USDT,LONG,S3,کرونوس (Cronus),1.40868000,1.35233280,0.00000000,2026-09-04 17:46:58,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:29,1.40240000,0.200000,-0.645807,10.00,-0.445807,titan_signal
XRP-USDT,LONG,B1,هایپریون (Hyperion),1.40868000,1.35233280,0.00000000,2026-09-04 17:46:59,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:30,1.40240000,0.200000,-0.645807,10.00,-0.445807,titan_signal
LTC-USDT,SHORT,S3,کرونوس (Cronus),50.26000000,52.27040000,0.00000000,2026-09-04 17:47:00,CLOSED,TRAIL_STOP,2026-09-04 14:43:38,50.02600000,0.200000,0.265579,10.00,0.465579,titan_signal
LTC-USDT,SHORT,B2,اطلس (Atlas),50.26000000,52.27040000,0.00000000,2026-09-04 17:47:01,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:30,50.65000000,0.200000,-0.975965,10.00,-0.775965,titan_signal
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),1.95270000,1.87459200,0.00000000,2026-09-04 17:47:20,CLOSED,TRAIL_STOP,2026-09-04 16:42:16,1.97052000,0.200000,0.712583,10.00,0.912583,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.95270000,1.87459200,0.00000000,2026-09-04 17:47:34,CLOSED,TRAIL_STOP,2026-09-04 16:42:17,1.97052000,0.200000,0.712583,10.00,0.912583,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.95270000,1.87459200,0.00000000,2026-09-04 17:47:36,CLOSED,TRAIL_STOP,2026-09-04 16:42:17,1.97052000,0.200000,0.712583,10.00,0.912583,titan_signal
DOT-USDT,SHORT,S3,کرونوس (Cronus),0.85670000,0.89096800,0.00000000,2026-09-04 17:47:37,CLOSED,TRAIL_STOP,2026-09-04 14:43:39,0.84878000,0.200000,0.724478,10.00,0.924478,titan_signal
ADA-USDT,LONG,S3,کرونوس (Cronus),0.21380000,0.20524800,0.00000000,2026-09-04 17:47:38,CLOSED,TRAIL_STOP,2026-09-04 16:42:18,0.21488000,0.200000,0.305145,10.00,0.505145,titan_signal
ADA-USDT,LONG,B1,هایپریون (Hyperion),0.21380000,0.20524800,0.00000000,2026-09-04 17:47:40,CLOSED,TRAIL_STOP,2026-09-04 16:42:18,0.21488000,0.200000,0.305145,10.00,0.505145,titan_signal
LINK-USDT,LONG,S3,کرونوس (Cronus),11.60490000,11.14070400,0.00000000,2026-09-04 17:47:42,CLOSED,TRAIL_STOP,2026-09-04 14:43:40,11.64270000,0.200000,0.125724,10.00,0.325724,titan_signal
LINK-USDT,LONG,B1,هایپریون (Hyperion),11.60490000,11.14070400,0.00000000,2026-09-04 17:47:44,CLOSED,TRAIL_STOP,2026-09-04 14:43:40,11.64270000,0.200000,0.125724,10.00,0.325724,titan_signal
TIA-USDT,SHORT,S3,کرونوس (Cronus),0.35130000,0.36535200,0.00000000,2026-09-04 17:47:46,CLOSED,TRAIL_STOP,2026-09-04 14:43:41,0.34797000,0.200000,0.747908,10.00,0.947908,titan_signal
SOL-USDT,SHORT,S2,ایاپتوس (Iapetus),100.67000000,104.69680000,0.00000000,2026-09-04 18:13:54,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:31,101.71000000,0.200000,-1.233078,10.00,-1.033078,titan_signal
SOL-USDT,SHORT,S3,کرونوس (Cronus),100.67000000,104.69680000,0.00000000,2026-09-04 18:13:55,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:31,101.71000000,0.200000,-1.233078,10.00,-1.033078,titan_signal
DOT-USDT,SHORT,S3,کرونوس (Cronus),0.84660000,0.88046400,0.00000000,2026-09-04 18:13:59,CLOSED,STOP_HIT,2026-09-04 19:33:32,0.88046400,0.200000,-4.200000,10.00,-4.000000,titan_signal
LINK-USDT,LONG,S3,کرونوس (Cronus),11.54480000,11.08300800,0.00000000,2026-09-04 18:14:01,CLOSED,TRAIL_STOP,2026-09-04 15:17:33,11.59205000,0.200000,0.209275,10.00,0.409275,titan_signal
LINK-USDT,LONG,B1,هایپریون (Hyperion),11.54480000,11.08300800,0.00000000,2026-09-04 18:14:02,CLOSED,TRAIL_STOP,2026-09-04 15:17:34,11.59205000,0.200000,0.209275,10.00,0.409275,titan_signal
FIL-USDT,SHORT,S3,کرونوس (Cronus),0.74380000,0.77355200,0.00000000,2026-09-04 18:14:03,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:32,0.75240000,0.200000,-1.356225,10.00,-1.156225,titan_signal
INJ-USDT,SHORT,S2,ایاپتوس (Iapetus),4.65700000,4.84328000,0.00000000,2026-09-04 18:14:06,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:33,4.77000000,0.200000,-2.626455,10.00,-2.426455,titan_signal
INJ-USDT,SHORT,S3,کرونوس (Cronus),4.65700000,4.84328000,0.00000000,2026-09-04 18:14:07,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:33,4.77000000,0.200000,-2.626455,10.00,-2.426455,titan_signal
SEI-USDT,SHORT,S3,کرونوس (Cronus),0.04672000,0.04858880,0.00000000,2026-09-04 18:14:08,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:34,0.04722000,0.200000,-1.270205,10.00,-1.070205,titan_signal
TIA-USDT,SHORT,S2,ایاپتوس (Iapetus),0.34780000,0.36171200,0.00000000,2026-09-04 18:14:10,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:35,0.35330000,0.200000,-1.781369,10.00,-1.581369,titan_signal
TIA-USDT,SHORT,S3,کرونوس (Cronus),0.34780000,0.36171200,0.00000000,2026-09-04 18:14:11,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:35,0.35330000,0.200000,-1.781369,10.00,-1.581369,titan_signal
OP-USDT,SHORT,S3,کرونوس (Cronus),0.09600000,0.09984000,0.00000000,2026-09-04 18:14:13,CLOSED,TRAIL_STOP,2026-09-04 15:17:36,0.09555000,0.200000,0.268750,10.00,0.468750,titan_signal
OP-USDT,SHORT,B2,اطلس (Atlas),0.09600000,0.09984000,0.00000000,2026-09-04 18:14:31,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:36,0.09900000,0.200000,-3.325000,10.00,-3.125000,titan_signal
SUI-USDT,SHORT,S2,ایاپتوس (Iapetus),0.74740000,0.77729600,0.00000000,2026-09-04 18:47:48,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:36,0.75940000,0.200000,-1.805566,10.00,-1.605566,titan_signal
SUI-USDT,SHORT,S3,کرونوس (Cronus),0.74740000,0.77729600,0.00000000,2026-09-04 18:47:49,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:37,0.75940000,0.200000,-1.805566,10.00,-1.605566,titan_signal
SUI-USDT,SHORT,B2,اطلس (Atlas),0.74740000,0.77729600,0.00000000,2026-09-04 18:47:51,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:37,0.75940000,0.200000,-1.805566,10.00,-1.605566,titan_signal
DOT-USDT,SHORT,S2,ایاپتوس (Iapetus),0.85160000,0.88566400,0.00000000,2026-09-04 18:47:52,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:38,0.87480000,0.200000,-2.924284,10.00,-2.724284,titan_signal
FIL-USDT,SHORT,S2,ایاپتوس (Iapetus),0.74720000,0.77708800,0.00000000,2026-09-04 18:47:55,CLOSED,TRAIL_STOP,2026-09-04 16:17:59,0.74306000,0.200000,0.354069,10.00,0.554069,titan_signal
TIA-USDT,SHORT,B2,اطلس (Atlas),0.34960000,0.36358400,0.00000000,2026-09-04 18:47:57,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:38,0.35330000,0.200000,-1.258352,10.00,-1.058352,titan_signal
OP-USDT,SHORT,S3,کرونوس (Cronus),0.09680000,0.10067200,0.00000000,2026-09-04 18:47:59,CLOSED,TRAIL_STOP,2026-09-04 15:43:22,0.09653000,0.200000,0.078926,10.00,0.278926,titan_signal
BNB-USDT,LONG,S3,کرونوس (Cronus),717.06000000,688.37760000,0.00000000,2026-09-04 19:13:24,CLOSED,TRAIL_STOP,2026-09-04 16:42:22,720.42240000,0.200000,0.268915,10.00,0.468915,titan_signal
SEI-USDT,SHORT,S2,ایاپتوس (Iapetus),0.04698000,0.04885920,0.00000000,2026-09-04 19:13:30,CLOSED,TRAIL_STOP,2026-09-04 18:18:56,0.04671900,0.200000,0.355556,10.00,0.555556,titan_signal
OP-USDT,SHORT,S2,ایاپتوس (Iapetus),0.09670000,0.10056800,0.00000000,2026-09-04 19:13:32,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:39,0.09900000,0.200000,-2.578490,10.00,-2.378490,titan_signal
OP-USDT,SHORT,S3,کرونوس (Cronus),0.09670000,0.10056800,0.00000000,2026-09-04 19:13:34,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:39,0.09900000,0.200000,-2.578490,10.00,-2.378490,titan_signal
BTC-USDT,SHORT,S2,ایاپتوس (Iapetus),79482.80000000,82662.11200000,0.00000000,2026-09-04 19:48:03,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:40,79720.40000000,0.200000,-0.498933,10.00,-0.298933,titan_signal
BTC-USDT,SHORT,S3,کرونوس (Cronus),79482.80000000,82662.11200000,0.00000000,2026-09-04 19:48:05,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:40,79720.40000000,0.200000,-0.498933,10.00,-0.298933,titan_signal
BTC-USDT,SHORT,B2,اطلس (Atlas),79482.80000000,82662.11200000,0.00000000,2026-09-04 19:48:06,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:41,79720.40000000,0.200000,-0.498933,10.00,-0.298933,titan_signal
ETH-USDT,SHORT,S2,ایاپتوس (Iapetus),2452.32000000,2550.41280000,0.00000000,2026-09-04 19:48:08,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:41,2455.72000000,0.200000,-0.338644,10.00,-0.138644,titan_signal
ETH-USDT,SHORT,S3,کرونوس (Cronus),2452.32000000,2550.41280000,0.00000000,2026-09-04 19:48:09,CLOSED,TRAIL_STOP,2026-09-04 18:18:57,2444.21100000,0.200000,0.130666,10.00,0.330666,titan_signal
AVAX-USDT,SHORT,S2,ایاپتوس (Iapetus),7.37800000,7.67312000,0.00000000,2026-09-04 19:48:14,CLOSED,TRAIL_STOP,2026-09-04 18:18:58,7.33480000,0.200000,0.385525,10.00,0.585525,titan_signal
AVAX-USDT,SHORT,S3,کرونوس (Cronus),7.37800000,7.67312000,0.00000000,2026-09-04 19:48:16,CLOSED,TRAIL_STOP,2026-09-04 17:15:35,7.35190000,0.200000,0.153754,10.00,0.353754,titan_signal
FIL-USDT,SHORT,S2,ایاپتوس (Iapetus),0.74680000,0.77667200,0.00000000,2026-09-04 19:48:17,CLOSED,TRAIL_STOP,2026-09-04 18:18:58,0.74248000,0.200000,0.378468,10.00,0.578468,titan_signal
PEPE-USDT,SHORT,S3,کرونوس (Cronus),0.00000352,0.00000366,0.00000000,2026-09-04 19:48:21,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:42,0.00000356,0.200000,-1.306697,10.00,-1.106697,titan_signal
ETH-USDT,SHORT,B2,اطلس (Atlas),2459.82000000,2558.21280000,0.00000000,2026-09-04 20:12:38,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:42,2455.72000000,0.200000,-0.033321,10.00,0.166679,titan_signal
BNB-USDT,LONG,S3,کرونوس (Cronus),720.72300000,691.89408000,0.00000000,2026-09-04 20:12:40,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:43,720.70300000,0.200000,-0.202775,10.00,-0.002775,titan_signal
BNB-USDT,LONG,B1,هایپریون (Hyperion),720.72300000,691.89408000,0.00000000,2026-09-04 20:12:41,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:44,720.70300000,0.200000,-0.202775,10.00,-0.002775,titan_signal
SOL-USDT,SHORT,B2,اطلس (Atlas),101.95000000,106.02800000,0.00000000,2026-09-04 20:12:43,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:44,101.72000000,0.200000,0.025601,10.00,0.225601,titan_signal
XAUT-USDT,SHORT,S3,کرونوس (Cronus),4430.61000000,4607.83440000,0.00000000,2026-09-04 20:12:45,CLOSED,TRAIL_STOP,2026-09-04 17:40:43,4418.36100000,0.200000,0.076463,10.00,0.276463,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.96830000,1.88956800,0.00000000,2026-09-04 20:12:48,CLOSED,TRAIL_STOP,2026-09-04 17:15:37,1.98252000,0.200000,0.522451,10.00,0.722451,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.96830000,1.88956800,0.00000000,2026-09-04 20:12:49,CLOSED,TRAIL_STOP,2026-09-04 17:15:37,1.98252000,0.200000,0.522451,10.00,0.722451,titan_signal
AVAX-USDT,SHORT,B2,اطلس (Atlas),7.39300000,7.68872000,0.00000000,2026-09-04 20:12:51,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:45,7.38600000,0.200000,-0.105316,10.00,0.094684,titan_signal
SEI-USDT,SHORT,B2,اطلس (Atlas),0.04717000,0.04905680,0.00000000,2026-09-04 20:12:54,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:45,0.04721000,0.200000,-0.284800,10.00,-0.084800,titan_signal
SHIB-USDT,SHORT,S2,ایاپتوس (Iapetus),0.00000522,0.00000543,0.00000000,2026-09-04 20:12:56,CLOSED,TRAIL_STOP,2026-09-04 18:19:00,0.00000519,0.200000,0.369184,10.00,0.569184,titan_signal
SHIB-USDT,SHORT,S3,کرونوس (Cronus),0.00000522,0.00000543,0.00000000,2026-09-04 20:12:57,CLOSED,TRAIL_STOP,2026-09-04 17:15:38,0.00000520,0.200000,0.144960,10.00,0.344960,titan_signal
XAUT-USDT,SHORT,B2,اطلس (Atlas),4426.18000000,4603.22720000,0.00000000,2026-09-04 20:45:53,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:46,4431.32000000,0.200000,-0.316127,10.00,-0.116127,titan_signal
LTC-USDT,SHORT,S2,ایاپتوس (Iapetus),50.41000000,52.42640000,0.00000000,2026-09-04 20:45:54,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:46,50.65000000,0.200000,-0.676096,10.00,-0.476096,titan_signal
LTC-USDT,SHORT,S3,کرونوس (Cronus),50.41000000,52.42640000,0.00000000,2026-09-04 20:45:56,CLOSED,TRAIL_STOP,2026-09-04 18:19:00,50.23900000,0.200000,0.139218,10.00,0.339218,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.96890000,1.89014400,0.00000000,2026-09-04 20:45:58,CLOSED,TRAIL_STOP,2026-09-04 17:40:45,2.00652000,0.200000,1.710712,10.00,1.910712,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.96890000,1.89014400,0.00000000,2026-09-04 20:46:00,CLOSED,TRAIL_STOP,2026-09-04 17:40:45,2.00652000,0.200000,1.710712,10.00,1.910712,titan_signal
LINK-USDT,LONG,S3,کرونوس (Cronus),11.64520000,11.17939200,0.00000000,2026-09-04 20:46:03,CLOSED,TRAIL_STOP,2026-09-04 19:33:47,11.70802000,0.200000,0.339450,10.00,0.539450,titan_signal
AVAX-USDT,SHORT,S3,کرونوس (Cronus),7.34900000,7.64296000,0.00000000,2026-09-04 20:46:05,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:48,7.38600000,0.200000,-0.703470,10.00,-0.503470,titan_signal
ATOM-USDT,SHORT,S2,ایاپتوس (Iapetus),1.48850000,1.54804000,0.00000000,2026-09-04 20:46:06,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:48,1.50320000,0.200000,-1.187571,10.00,-0.987571,titan_signal
ATOM-USDT,SHORT,S3,کرونوس (Cronus),1.48850000,1.54804000,0.00000000,2026-09-04 20:46:08,CLOSED,TRAIL_STOP,2026-09-04 18:19:01,1.48184000,0.200000,0.247430,10.00,0.447430,titan_signal
ATOM-USDT,SHORT,B2,اطلس (Atlas),1.48850000,1.54804000,0.00000000,2026-09-04 20:46:09,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:49,1.50320000,0.200000,-1.187571,10.00,-0.987571,titan_signal
SHIB-USDT,SHORT,S3,کرونوس (Cronus),0.00000520,0.00000541,0.00000000,2026-09-04 20:46:13,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:49,0.00000522,0.200000,-0.565525,10.00,-0.365525,titan_signal
XRP-USDT,SHORT,S2,ایاپتوس (Iapetus),1.39382000,1.44957280,0.00000000,2026-09-04 21:10:53,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:50,1.40252000,0.200000,-0.824184,10.00,-0.624184,titan_signal
XRP-USDT,SHORT,S3,کرونوس (Cronus),1.39382000,1.44957280,0.00000000,2026-09-04 21:10:54,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:50,1.40252000,0.200000,-0.824184,10.00,-0.624184,titan_signal
XRP-USDT,SHORT,B2,اطلس (Atlas),1.39382000,1.44957280,0.00000000,2026-09-04 21:10:56,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:51,1.40252000,0.200000,-0.824184,10.00,-0.624184,titan_signal
XAUT-USDT,SHORT,S2,ایاپتوس (Iapetus),4417.00000000,4593.68000000,0.00000000,2026-09-04 21:10:58,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:51,4431.32000000,0.200000,-0.524202,10.00,-0.324202,titan_signal
XAUT-USDT,SHORT,S3,کرونوس (Cronus),4417.00000000,4593.68000000,0.00000000,2026-09-04 21:10:59,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:52,4431.32000000,0.200000,-0.524202,10.00,-0.324202,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.98620000,1.90675200,0.00000000,2026-09-04 21:11:02,CLOSED,TRAIL_STOP,2026-09-04 18:19:03,2.00249000,0.200000,0.620159,10.00,0.820159,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.98620000,1.90675200,0.00000000,2026-09-04 21:11:03,CLOSED,TRAIL_STOP,2026-09-04 18:19:03,2.00249000,0.200000,0.620159,10.00,0.820159,titan_signal
ETH-USDT,SHORT,S3,کرونوس (Cronus),2447.52000000,2545.42080000,0.00000000,2026-09-04 21:49:21,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:52,2455.72000000,0.200000,-0.535033,10.00,-0.335033,titan_signal
LTC-USDT,SHORT,S3,کرونوس (Cronus),50.33000000,52.34320000,0.00000000,2026-09-04 21:49:23,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:53,50.64000000,0.200000,-0.815935,10.00,-0.615935,titan_signal
LTC-USDT,SHORT,B2,اطلس (Atlas),50.33000000,52.34320000,0.00000000,2026-09-04 21:49:26,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:53,50.64000000,0.200000,-0.815935,10.00,-0.615935,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.99820000,1.91827200,0.00000000,2026-09-04 21:49:28,CLOSED,TRAIL_STOP,2026-09-04 18:43:09,2.02079000,0.200000,0.930517,10.00,1.130517,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.99820000,1.91827200,0.00000000,2026-09-04 21:49:30,CLOSED,TRAIL_STOP,2026-09-04 18:43:10,2.02079000,0.200000,0.930517,10.00,1.130517,titan_signal
DOT-USDT,SHORT,B2,اطلس (Atlas),0.85960000,0.89398400,0.00000000,2026-09-04 21:49:31,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:54,0.87460000,0.200000,-1.944998,10.00,-1.744998,titan_signal
LINK-USDT,SHORT,S2,ایاپتوس (Iapetus),11.62390000,12.08885600,0.00000000,2026-09-04 21:49:34,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:55,11.70940000,0.200000,-0.935553,10.00,-0.735553,titan_signal
LINK-USDT,SHORT,S3,کرونوس (Cronus),11.62390000,12.08885600,0.00000000,2026-09-04 21:49:36,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:55,11.70940000,0.200000,-0.935553,10.00,-0.735553,titan_signal
AVAX-USDT,SHORT,S2,ایاپتوس (Iapetus),7.34900000,7.64296000,0.00000000,2026-09-04 21:49:37,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:56,7.38600000,0.200000,-0.703470,10.00,-0.503470,titan_signal
ATOM-USDT,SHORT,S3,کرونوس (Cronus),1.48370000,1.54304800,0.00000000,2026-09-04 21:49:38,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:56,1.50320000,0.200000,-1.514282,10.00,-1.314282,titan_signal
FIL-USDT,SHORT,S2,ایاپتوس (Iapetus),0.74490000,0.77469600,0.00000000,2026-09-04 21:49:40,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:57,0.75240000,0.200000,-1.206847,10.00,-1.006847,titan_signal
FIL-USDT,SHORT,B2,اطلس (Atlas),0.74490000,0.77469600,0.00000000,2026-09-04 21:49:59,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:57,0.75240000,0.200000,-1.206847,10.00,-1.006847,titan_signal
INJ-USDT,SHORT,B2,اطلس (Atlas),4.72200000,4.91088000,0.00000000,2026-09-04 21:50:06,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:58,4.76600000,0.200000,-1.131809,10.00,-0.931809,titan_signal
SEI-USDT,SHORT,S2,ایاپتوس (Iapetus),0.04682000,0.04869280,0.00000000,2026-09-04 21:50:07,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:59,0.04721000,0.200000,-1.032977,10.00,-0.832977,titan_signal
SHIB-USDT,SHORT,S2,ایاپتوس (Iapetus),0.00000520,0.00000540,0.00000000,2026-09-04 21:50:10,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:33:59,0.00000522,0.200000,-0.623484,10.00,-0.423484,titan_signal
DOGE-USDT,SHORT,S2,ایاپتوس (Iapetus),0.08463000,0.08801520,0.00000000,2026-09-04 22:13:23,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:00,0.08480000,0.200000,-0.400874,10.00,-0.200874,titan_signal
DOGE-USDT,SHORT,S3,کرونوس (Cronus),0.08463000,0.08801520,0.00000000,2026-09-04 22:13:24,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:01,0.08480000,0.200000,-0.400874,10.00,-0.200874,titan_signal
DOGE-USDT,SHORT,B2,اطلس (Atlas),0.08463000,0.08801520,0.00000000,2026-09-04 22:13:26,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:01,0.08480000,0.200000,-0.400874,10.00,-0.200874,titan_signal
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.02230000,1.94140800,0.00000000,2026-09-04 22:13:28,CLOSED,TRAIL_STOP,2026-09-04 19:34:02,2.10933000,0.200000,4.103516,10.00,4.303516,titan_signal
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.02230000,1.94140800,0.00000000,2026-09-04 22:13:30,CLOSED,TRAIL_STOP,2026-09-04 19:34:03,2.10933000,0.200000,4.103516,10.00,4.303516,titan_signal
ADA-USDT,SHORT,S2,ایاپتوس (Iapetus),0.21250000,0.22100000,0.00000000,2026-09-04 22:13:31,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:04,0.21390000,0.200000,-0.858824,10.00,-0.658824,titan_signal
ADA-USDT,SHORT,S3,کرونوس (Cronus),0.21250000,0.22100000,0.00000000,2026-09-04 22:13:33,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:04,0.21390000,0.200000,-0.858824,10.00,-0.658824,titan_signal
ADA-USDT,SHORT,B2,اطلس (Atlas),0.21250000,0.22100000,0.00000000,2026-09-04 22:13:34,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:05,0.21390000,0.200000,-0.858824,10.00,-0.658824,titan_signal
SHIB-USDT,SHORT,B2,اطلس (Atlas),0.00000520,0.00000541,0.00000000,2026-09-04 22:13:38,CLOSED,EOD_FORCE_CLOSE,2026-09-04 19:34:05,0.00000522,0.200000,-0.449808,10.00,-0.249808,titan_signal
