symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
POL-USDT,LONG,B1,هایپریون (Hyperion),0.09350000,0.08976000,0.00000000,2026-09-03 17:15:44,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[FAIL] EMA Trend 4h: EMA21=0.09, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=56.41;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0935 EMA=0.0928 RSI=56.4 BS=0.000;[PASS] ADX: ADX=26.48 [>22], DI+=22.94, DI-=15.93;[PASS] CCI Momentum: CCI=50.17;[PASS] SAR: SAR=0.0928, price=0.0935;[FAIL] Stochastic: K=73.33 D=73.33;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0051 [>0.005];[PASS] Combined Range Filter: diff=0.0051, ADX=26.48, mode=OR"
DOGE-USDT,LONG,S3,کرونوس (Cronus),0.08387000,0.08051520,0.00000000,2026-09-03 17:48:37,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.800 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.800 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[PASS] RSI 30m: RSI=64.29;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0839 EMA=0.0831 RSI=64.3 BS=0.800;[FAIL] ADX: ADX=20.10 [>22], DI+=25.25, DI-=12.07;[FAIL] CCI Momentum: CCI=155.76;[PASS] SAR: SAR=0.0833, price=0.0839;[FAIL] Stochastic: K=97.12 D=97.12;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0061 [>0.005];[PASS] Combined Range Filter: diff=0.0061, ADX=20.10, mode=AND"
DOGE-USDT,LONG,B1,هایپریون (Hyperion),0.08387000,0.08051520,0.00000000,2026-09-03 17:48:38,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.800 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.800 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[PASS] RSI 30m: RSI=64.29;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0839 EMA=0.0831 RSI=64.3 BS=0.800;[FAIL] ADX: ADX=20.10 [>22], DI+=25.25, DI-=12.07;[FAIL] CCI Momentum: CCI=155.76;[PASS] SAR: SAR=0.0833, price=0.0839;[FAIL] Stochastic: K=97.12 D=97.12;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0061 [>0.005];[FAIL] Combined Range Filter: diff=0.0061, ADX=20.10, mode=OR"
ADA-USDT,LONG,S3,کرونوس (Cronus),0.21180000,0.20332800,0.00000000,2026-09-03 17:48:41,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.667 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.21, EMA50=0.20;[FAIL] EMA Trend 4h: EMA21=0.20, EMA50=0.20, EMA200=0.19;[FAIL] RSI 30m: RSI=69.95;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.2118 EMA=0.2071 RSI=69.9 BS=0.667;[PASS] ADX: ADX=42.45 [>22], DI+=30.77, DI-=8.17;[FAIL] CCI Momentum: CCI=216.45;[PASS] SAR: SAR=0.2091, price=0.2118;[FAIL] Stochastic: K=98.61 D=98.61;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0152 [>0.005];[PASS] Combined Range Filter: diff=0.0152, ADX=42.45, mode=AND"
ADA-USDT,LONG,B1,هایپریون (Hyperion),0.21180000,0.20332800,0.00000000,2026-09-03 17:48:42,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.667 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.21, EMA50=0.20;[FAIL] EMA Trend 4h: EMA21=0.20, EMA50=0.20, EMA200=0.19;[FAIL] RSI 30m: RSI=69.95;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.2118 EMA=0.2071 RSI=69.9 BS=0.667;[PASS] ADX: ADX=42.45 [>22], DI+=30.77, DI-=8.17;[FAIL] CCI Momentum: CCI=216.45;[PASS] SAR: SAR=0.2091, price=0.2118;[FAIL] Stochastic: K=98.61 D=98.61;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0152 [>0.005];[PASS] Combined Range Filter: diff=0.0152, ADX=42.45, mode=OR"
AVAX-USDT,LONG,S3,کرونوس (Cronus),7.33900000,7.04544000,0.00000000,2026-09-03 17:48:44,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.600 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.600 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.26, EMA50=7.24;[FAIL] EMA Trend 4h: EMA21=7.25, EMA50=7.26, EMA200=6.95;[PASS] RSI 30m: RSI=63.72;[FAIL] MACD 30m: MACD_hist=0.0019;[FAIL] Smart Pullback: price=7.3390 EMA=7.2783 RSI=63.7 BS=0.600;[FAIL] ADX: ADX=17.80 [>22], DI+=22.75, DI-=12.00;[FAIL] CCI Momentum: CCI=198.16;[PASS] SAR: SAR=7.2813, price=7.3390;[FAIL] Stochastic: K=95.58 D=95.58;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0046 [>0.005];[PASS] Combined Range Filter: diff=0.0046, ADX=17.80, mode=AND"
ATOM-USDT,LONG,S1,پرومتئوس (Prometheus),1.50860000,1.44825600,0.00000000,2026-09-03 17:48:46,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=1.48, EMA50=1.48;[FAIL] EMA Trend 4h: EMA21=1.48, EMA50=1.49, EMA200=1.45;[PASS] RSI 30m: RSI=63.46;[FAIL] MACD 30m: MACD_hist=0.0008;[FAIL] Smart Pullback: price=1.5086 EMA=1.4945 RSI=63.5 BS=1.000;[PASS] ADX: ADX=46.93 [>22], DI+=35.49, DI-=10.37;[PASS] CCI Momentum: CCI=79.73;[PASS] SAR: SAR=1.5066, price=1.5086;[FAIL] Stochastic: K=54.29 D=54.29;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0096 [>0.005];[PASS] Combined Range Filter: diff=0.0096, ADX=46.93, mode=AND"
INJ-USDT,LONG,S1,پرومتئوس (Prometheus),4.97600000,4.77696000,0.00000000,2026-09-03 17:48:48,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=4.86, EMA50=4.86;[FAIL] EMA Trend 4h: EMA21=4.91, EMA50=5.01, EMA200=4.94;[PASS] RSI 30m: RSI=64.31;[PASS] MACD 30m: MACD_hist=0.0065;[FAIL] Smart Pullback: price=4.9760 EMA=4.8883 RSI=64.3 BS=1.000;[PASS] ADX: ADX=26.94 [>22], DI+=27.33, DI-=14.16;[FAIL] CCI Momentum: CCI=107.16;[PASS] SAR: SAR=4.9143, price=4.9760;[FAIL] Stochastic: K=90.85 D=90.85;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0085 [>0.005];[PASS] Combined Range Filter: diff=0.0085, ADX=26.94, mode=AND"
SHIB-USDT,LONG,S3,کرونوس (Cronus),0.00000525,0.00000504,0.00000000,2026-09-03 17:48:51,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.008 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.008 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[PASS] RSI 30m: RSI=58.40;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=58.4 BS=0.533;[FAIL] ADX: ADX=13.74 [>22], DI+=22.03, DI-=14.66;[FAIL] CCI Momentum: CCI=179.08;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=92.31 D=92.31;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0038 [>0.005];[PASS] Combined Range Filter: diff=0.0038, ADX=13.74, mode=AND"
SHIB-USDT,LONG,B1,هایپریون (Hyperion),0.00000525,0.00000504,0.00000000,2026-09-03 17:48:52,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.008 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.008 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[PASS] RSI 30m: RSI=58.40;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=58.4 BS=0.533;[FAIL] ADX: ADX=13.74 [>22], DI+=22.03, DI-=14.66;[FAIL] CCI Momentum: CCI=179.08;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=92.31 D=92.31;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0038 [>0.005];[FAIL] Combined Range Filter: diff=0.0038, ADX=13.74, mode=OR"
BTC-USDT,LONG,S3,کرونوس (Cronus),79875.90000000,76680.86400000,0.00000000,2026-09-03 18:16:05,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.807 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.940 [too high];[PASS] EMA Trend 1h: EMA21=77968.92, EMA50=77770.48;[PASS] EMA Trend 4h: EMA21=77980.02, EMA50=77667.06, EMA200=71832.51;[FAIL] RSI 30m: RSI=78.32;[PASS] MACD 30m: MACD_hist=197.4704;[FAIL] Smart Pullback: price=79875.9000 EMA=78268.4097 RSI=78.3 BS=0.807;[PASS] ADX: ADX=24.41 [>22], DI+=43.99, DI-=8.55;[FAIL] CCI Momentum: CCI=251.62;[PASS] SAR: SAR=78735.8460, price=79875.9000;[FAIL] Stochastic: K=98.82 D=98.82;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0053 [>0.005];[PASS] Combined Range Filter: diff=0.0053, ADX=24.41, mode=AND"
BTC-USDT,LONG,B1,هایپریون (Hyperion),79875.90000000,76680.86400000,0.00000000,2026-09-03 18:16:22,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.807 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.940 [too high];[PASS] EMA Trend 1h: EMA21=77968.92, EMA50=77770.48;[PASS] EMA Trend 4h: EMA21=77980.02, EMA50=77667.06, EMA200=71832.51;[FAIL] RSI 30m: RSI=78.32;[PASS] MACD 30m: MACD_hist=197.4704;[FAIL] Smart Pullback: price=79875.9000 EMA=78268.4097 RSI=78.3 BS=0.807;[PASS] ADX: ADX=24.41 [>22], DI+=43.99, DI-=8.55;[FAIL] CCI Momentum: CCI=251.62;[PASS] SAR: SAR=78735.8460, price=79875.9000;[FAIL] Stochastic: K=98.82 D=98.82;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0053 [>0.005];[PASS] Combined Range Filter: diff=0.0053, ADX=24.41, mode=OR"
ETH-USDT,LONG,S3,کرونوس (Cronus),2460.90000000,2362.46400000,0.00000000,2026-09-03 18:16:40,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.979 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.979 [too high];[FAIL] EMA Trend 1h: EMA21=2409.19, EMA50=2412.65;[PASS] EMA Trend 4h: EMA21=2425.73, EMA50=2424.27, EMA200=2199.08;[FAIL] RSI 30m: RSI=75.23;[PASS] MACD 30m: MACD_hist=5.6080;[FAIL] Smart Pullback: price=2460.9000 EMA=2415.0892 RSI=75.2 BS=0.979;[FAIL] ADX: ADX=20.73 [>22], DI+=38.25, DI-=10.83;[FAIL] CCI Momentum: CCI=269.89;[PASS] SAR: SAR=2426.3350, price=2460.9000;[FAIL] Stochastic: K=94.78 D=94.78;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0033 [>0.005];[PASS] Combined Range Filter: diff=0.0033, ADX=20.73, mode=AND"
BNB-USDT,LONG,S3,کرونوس (Cronus),719.39400000,690.61824000,0.00000000,2026-09-03 18:16:41,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.828 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.828 [too high];[PASS] EMA Trend 1h: EMA21=700.14, EMA50=693.85;[PASS] EMA Trend 4h: EMA21=694.18, EMA50=690.91, EMA200=646.92;[FAIL] RSI 30m: RSI=80.98;[PASS] MACD 30m: MACD_hist=1.0570;[FAIL] Smart Pullback: price=719.3940 EMA=706.0249 RSI=81.0 BS=0.828;[PASS] ADX: ADX=53.16 [>22], DI+=42.37, DI-=7.52;[FAIL] CCI Momentum: CCI=138.22;[PASS] SAR: SAR=711.2647, price=719.3940;[FAIL] Stochastic: K=99.15 D=99.15;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0108 [>0.005];[PASS] Combined Range Filter: diff=0.0108, ADX=53.16, mode=AND"
BNB-USDT,LONG,B1,هایپریون (Hyperion),719.39400000,690.61824000,0.00000000,2026-09-03 18:16:42,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.828 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.828 [too high];[PASS] EMA Trend 1h: EMA21=700.14, EMA50=693.85;[PASS] EMA Trend 4h: EMA21=694.18, EMA50=690.91, EMA200=646.92;[FAIL] RSI 30m: RSI=80.98;[PASS] MACD 30m: MACD_hist=1.0570;[FAIL] Smart Pullback: price=719.3940 EMA=706.0249 RSI=81.0 BS=0.828;[PASS] ADX: ADX=53.16 [>22], DI+=42.37, DI-=7.52;[FAIL] CCI Momentum: CCI=138.22;[PASS] SAR: SAR=711.2647, price=719.3940;[FAIL] Stochastic: K=99.15 D=99.15;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0108 [>0.005];[PASS] Combined Range Filter: diff=0.0108, ADX=53.16, mode=OR"
SOL-USDT,LONG,S3,کرونوس (Cronus),102.87000000,98.75520000,0.00000000,2026-09-03 18:16:44,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.909 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.909 [too high];[PASS] EMA Trend 1h: EMA21=100.70, EMA50=100.70;[PASS] EMA Trend 4h: EMA21=101.33, EMA50=100.72, EMA200=89.10;[FAIL] RSI 30m: RSI=70.85;[PASS] MACD 30m: MACD_hist=0.1981;[FAIL] Smart Pullback: price=102.8700 EMA=101.0778 RSI=70.9 BS=0.909;[PASS] ADX: ADX=26.34 [>22], DI+=32.11, DI-=8.50;[FAIL] CCI Momentum: CCI=253.38;[PASS] SAR: SAR=101.2976, price=102.8700;[FAIL] Stochastic: K=91.59 D=91.59;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0052 [>0.005];[PASS] Combined Range Filter: diff=0.0052, ADX=26.34, mode=AND"
SOL-USDT,LONG,B1,هایپریون (Hyperion),102.87000000,98.75520000,0.00000000,2026-09-03 18:16:45,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.909 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.909 [too high];[PASS] EMA Trend 1h: EMA21=100.70, EMA50=100.70;[PASS] EMA Trend 4h: EMA21=101.33, EMA50=100.72, EMA200=89.10;[FAIL] RSI 30m: RSI=70.85;[PASS] MACD 30m: MACD_hist=0.1981;[FAIL] Smart Pullback: price=102.8700 EMA=101.0778 RSI=70.9 BS=0.909;[PASS] ADX: ADX=26.34 [>22], DI+=32.11, DI-=8.50;[FAIL] CCI Momentum: CCI=253.38;[PASS] SAR: SAR=101.2976, price=102.8700;[FAIL] Stochastic: K=91.59 D=91.59;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0052 [>0.005];[PASS] Combined Range Filter: diff=0.0052, ADX=26.34, mode=OR"
XRP-USDT,LONG,S3,کرونوس (Cronus),1.42009000,1.36328640,0.00000000,2026-09-03 18:16:48,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.855 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.855 [too high];[PASS] EMA Trend 1h: EMA21=1.37, EMA50=1.36;[FAIL] EMA Trend 4h: EMA21=1.37, EMA50=1.37, EMA200=1.25;[FAIL] RSI 30m: RSI=78.55;[PASS] MACD 30m: MACD_hist=0.0044;[FAIL] Smart Pullback: price=1.4201 EMA=1.3785 RSI=78.5 BS=0.855;[PASS] ADX: ADX=35.09 [>22], DI+=38.52, DI-=6.77;[FAIL] CCI Momentum: CCI=245.23;[PASS] SAR: SAR=1.3895, price=1.4201;[FAIL] Stochastic: K=97.76 D=97.76;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0092 [>0.005];[PASS] Combined Range Filter: diff=0.0092, ADX=35.09, mode=AND"
XRP-USDT,LONG,B1,هایپریون (Hyperion),1.42009000,1.36328640,0.00000000,2026-09-03 18:16:49,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.855 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.855 [too high];[PASS] EMA Trend 1h: EMA21=1.37, EMA50=1.36;[FAIL] EMA Trend 4h: EMA21=1.37, EMA50=1.37, EMA200=1.25;[FAIL] RSI 30m: RSI=78.55;[PASS] MACD 30m: MACD_hist=0.0044;[FAIL] Smart Pullback: price=1.4201 EMA=1.3785 RSI=78.5 BS=0.855;[PASS] ADX: ADX=35.09 [>22], DI+=38.52, DI-=6.77;[FAIL] CCI Momentum: CCI=245.23;[PASS] SAR: SAR=1.3895, price=1.4201;[FAIL] Stochastic: K=97.76 D=97.76;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0092 [>0.005];[PASS] Combined Range Filter: diff=0.0092, ADX=35.09, mode=OR"
LTC-USDT,LONG,S1,پرومتئوس (Prometheus),51.05000000,49.00800000,0.00000000,2026-09-03 18:16:51,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.714 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.714 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.32, EMA50=49.83;[PASS] EMA Trend 4h: EMA21=49.70, EMA50=49.50, EMA200=47.88;[PASS] RSI 30m: RSI=64.89;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=51.0500 EMA=50.6308 RSI=64.9 BS=0.714;[PASS] ADX: ADX=32.50 [>22], DI+=30.53, DI-=13.45;[FAIL] CCI Momentum: CCI=121.11;[PASS] SAR: SAR=50.7010, price=51.0500;[FAIL] Stochastic: K=77.11 D=77.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0084 [>0.005];[PASS] Combined Range Filter: diff=0.0084, ADX=32.50, mode=AND"
LTC-USDT,LONG,S3,کرونوس (Cronus),51.05000000,49.00800000,0.00000000,2026-09-03 18:16:52,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.714 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.714 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.32, EMA50=49.83;[PASS] EMA Trend 4h: EMA21=49.70, EMA50=49.50, EMA200=47.88;[PASS] RSI 30m: RSI=64.89;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=51.0500 EMA=50.6308 RSI=64.9 BS=0.714;[PASS] ADX: ADX=32.50 [>22], DI+=30.53, DI-=13.45;[FAIL] CCI Momentum: CCI=121.11;[PASS] SAR: SAR=50.7010, price=51.0500;[FAIL] Stochastic: K=77.11 D=77.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0084 [>0.005];[PASS] Combined Range Filter: diff=0.0084, ADX=32.50, mode=AND"
LTC-USDT,LONG,B1,هایپریون (Hyperion),51.05000000,49.00800000,0.00000000,2026-09-03 18:16:53,OPEN,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.714 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.714 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.32, EMA50=49.83;[PASS] EMA Trend 4h: EMA21=49.70, EMA50=49.50, EMA200=47.88;[PASS] RSI 30m: RSI=64.89;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=51.0500 EMA=50.6308 RSI=64.9 BS=0.714;[PASS] ADX: ADX=32.50 [>22], DI+=30.53, DI-=13.45;[FAIL] CCI Momentum: CCI=121.11;[PASS] SAR: SAR=50.7010, price=51.0500;[FAIL] Stochastic: K=77.11 D=77.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0084 [>0.005];[PASS] Combined Range Filter: diff=0.0084, ADX=32.50, mode=OR"
DOGE-USDT,LONG,S3,کرونوس (Cronus),0.08600000,0.08256000,0.00000000,2026-09-03 18:16:55,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.941 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.941 [too high];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=78.12;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.0860 EMA=0.0834 RSI=78.1 BS=0.941;[PASS] ADX: ADX=24.32 [>22], DI+=43.45, DI-=8.91;[FAIL] CCI Momentum: CCI=383.01;[PASS] SAR: SAR=0.0833, price=0.0860;[FAIL] Stochastic: K=100.00 D=100.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=24.32, mode=AND"
DOGE-USDT,LONG,B1,هایپریون (Hyperion),0.08600000,0.08256000,0.00000000,2026-09-03 18:16:56,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.941 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.941 [too high];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=78.12;[FAIL] MACD 30m: MACD_hist=0.0002;[FAIL] Smart Pullback: price=0.0860 EMA=0.0834 RSI=78.1 BS=0.941;[PASS] ADX: ADX=24.32 [>22], DI+=43.45, DI-=8.91;[FAIL] CCI Momentum: CCI=383.01;[PASS] SAR: SAR=0.0833, price=0.0860;[FAIL] Stochastic: K=100.00 D=100.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=24.32, mode=OR"
SUI-USDT,LONG,S1,پرومتئوس (Prometheus),0.77530000,0.74428800,0.00000000,2026-09-03 18:16:59,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.926 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.926 [too high];[PASS] EMA Trend 1h: EMA21=0.76, EMA50=0.74;[FAIL] EMA Trend 4h: EMA21=0.74, EMA50=0.74, EMA200=0.73;[PASS] RSI 30m: RSI=60.69;[FAIL] MACD 30m: MACD_hist=-0.0005;[FAIL] Smart Pullback: price=0.7753 EMA=0.7660 RSI=60.7 BS=0.926;[PASS] ADX: ADX=32.19 [>22], DI+=24.47, DI-=13.02;[FAIL] CCI Momentum: CCI=177.46;[PASS] SAR: SAR=0.7643, price=0.7753;[FAIL] Stochastic: K=82.35 D=82.35;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0144 [>0.005];[PASS] Combined Range Filter: diff=0.0144, ADX=32.19, mode=AND"
